"staSeq","date","sampYr","lev1Name","lev1Memb","lev2Name","lev2Memb","levPropNum","taxa","hq","hydroID"
17158,"1992-07-09",1992,5,1,NA,0,5,"fish",0,201490534
17159,"1992-07-09",1992,5,1,NA,0,5,"fish",0,201490533
17159,"2019-08-12",2019,4,1,NA,0,4,"fish",0,201490533
17160,"1992-07-01",1992,1,1,NA,0,1,"fish",1,201493886
17161,"1992-06-16",1992,5,1,NA,0,5,"fish",0,201489612
17162,"1992-07-16",1992,1,1,NA,0,1,"fish",1,201493350
17162,"2018-08-21",2018,1,1,NA,0,1,"fish",1,201493350
17164,"1991-08-08",1991,5,1,NA,0,5,"fish",0,201496419
17165,"1992-07-29",1992,3,0.5,4,0.5,3.5,"fish",0,201492014
17166,"1990-06-25",1990,3,1,NA,0,3,"fish",0,NA
17166,"2008-06-30",2008,3,1,NA,0,3,"fish",0,NA
17167,"2016-08-29",2016,2,0.774336283,3,0.22566372,2.225663726,"fish",1,201489922
17167,"2012-06-26",2012,3,1,NA,0,3,"fish",0,201489922
17167,"2011-06-28",2011,3,1,NA,0,3,"fish",0,201489922
17167,"2019-07-01",2019,3,1,NA,0,3,"fish",0,201489922
17167,"1992-07-15",1992,3,0.75,4,0.25,3.25,"fish",0,201489922
17167,"2017-07-03",2017,3,0.7,4,0.3,3.3,"fish",0,201489922
17167,"2018-07-03",2018,3,1,NA,0,3,"fish",0,201489922
17168,"1994-07-28",1994,3,0.994186047,4,0.00581395,3.00581394,"fish",0,201488743
17169,"2014-10-15",2014,2,0.5,3,0.5,2.5,"bug",0,201491048
17169,"1993-07-29",1993,4,0.75,3,0.25,3.75,"fish",0,201491048
17170,"1991-08-12",1991,4,0.64162562,3,0.358374384,3.641625633,"fish",0,201494579
17171,"1992-06-19",1992,5,1,NA,0,5,"fish",0,201490158
17172,"1992-07-27",1992,3,1,NA,0,3,"fish",0,201490154
17172,"2019-07-22",2019,3,1,NA,0,3,"fish",0,201490154
17173,"1992-07-14",1992,4,1,NA,0,4,"fish",0,201492955
17174,"1988-09-09",1988,4,1,NA,0,4,"fish",0,201490441
17174,"2017-08-02",2017,2,0.603448276,3,0.39655172,2.396551712,"fish",1,201490441
17174,"2011-11-21",2011,5,1,5,0,5,"bug",0,201490441
17175,"1991-08-15",1991,4,1,NA,0,4,"fish",0,201494419
17176,"2016-07-29",2016,5,1,NA,0,5,"fish",0,201493801
17176,"1991-08-07",1991,4,1,NA,0,4,"fish",0,201493801
17177,"1994-08-15",1994,4,1,NA,0,4,"fish",0,201486231
17178,"1991-07-08",1991,4,0.75,3,0.25,3.75,"fish",0,201494866
17179,"2018-08-21",2018,2,1,NA,0,2,"fish",1,201493584
17179,"1992-08-10",1992,4,1,NA,0,4,"fish",0,201493584
17180,"1990-08-27",1990,5,1,NA,0,5,"fish",0,201496518
17181,"1992-06-17",1992,4,0.858381503,5,0.1416185,4.141618512,"fish",0,201492360
17181,"2015-10-06",2015,4,1,4,0,4,"bug",0,201492360
17182,"1992-08-06",1992,5,1,NA,0,5,"fish",0,201492472
17183,"1992-08-25",1992,3,0.765151515,4,0.23484848,3.234848465,"fish",0,201491723
17184,"1992-08-24",1992,5,1,NA,0,5,"fish",0,201491407
17185,"1992-07-21",1992,1,1,NA,0,1,"fish",1,201492345
17186,"2017-08-08",2017,4,1,NA,0,4,"fish",0,201495637
17186,"2010-06-21",2010,2,0.535714286,3,0.46428571,2.464285701,"fish",1,201495637
17186,"2012-06-26",2012,3,1,NA,0,3,"fish",0,201495637
17186,"2012-10-22",2012,3,1,3,0,3,"bug",0,201495637
17186,"1991-07-30",1991,4,0.717041801,5,0.2829582,4.282958203,"fish",0,201495637
17187,"2017-07-28",2017,3,0.5,4,0.5,3.5,"fish",0,201493689
17187,"1993-07-14",1993,2,0.5,3,0.5,2.5,"fish",0,201493689
17188,"1994-07-11",1994,2,0.705882353,3,0.29411765,2.294117656,"fish",1,201487782
17189,"1994-07-28",1994,5,0.42326733,4,0.326732673,4.173267343,"fish",0,201488048
17190,"1992-08-24",1992,4,1,NA,0,4,"fish",0,201490884
17191,"1993-06-29",1993,6,1,NA,0,6,"fish",0,201493324
17191,"2017-07-11",2017,6,1,NA,0,6,"fish",0,201493324
17192,"1992-08-06",1992,4,0.75,3,0.25,3.75,"fish",0,201493328
17193,"1991-06-17",1991,3,1,NA,0,3,"fish",0,201493041
17194,"1993-06-22",1993,1,1,NA,0,1,"fish",1,201493417
17197,"2011-07-12",2011,3,0.905405405,4,0.09459459,3.094594576,"fish",0,201489504
17197,"1994-07-27",1994,4,1,NA,0,4,"fish",0,201489504
17198,"1994-06-22",1994,3,1,NA,0,3,"fish",0,201487650
17199,"1994-08-08",1994,3,0.808779762,4,0.19122024,3.191220246,"fish",0,201488242
17200,"1994-07-25",1994,4,1,NA,0,4,"fish",0,201490622
17201,"1993-07-13",1993,1,1,NA,0,1,"fish",1,201494660
17201,"2013-10-01",2013,3,0.553299492,4,0.446700508,3.446700508,"bug",0,201494660
17201,"2013-08-16",2013,5,1,NA,0,5,"fish",0,201494660
17202,"1992-08-05",1992,5,1,NA,0,5,"fish",0,201494469
17203,"1989-06-20",1989,5,1,NA,0,5,"fish",0,201491684
17204,"1990-09-04",1990,4,1,NA,0,4,"fish",0,201496193
17205,"1992-08-10",1992,3,1,NA,0,3,"fish",0,201494369
17206,"1992-07-08",1992,4,0.52366464,3,0.476335362,3.523664645,"fish",0,201494369
17206,"2019-07-01",2019,3,0.73297491,4,0.26702509,3.267025091,"fish",0,201494369
17206,"2011-08-24",2011,4,1,NA,0,4,"fish",0,201494369
17207,"1991-07-24",1991,2,0.76335878,1,0.236641221,1.763358781,"fish",1,201493822
17208,"1992-07-07",1992,4,0.666666667,5,0.33333333,4.333333317,"fish",0,201489025
17209,"2010-07-20",2010,4,1,NA,0,4,"fish",0,201487426
17209,"1989-08-08",1989,4,1,NA,0,4,"fish",0,201487426
17210,"2019-07-03",2019,3,1,NA,0,3,"fish",0,201492897
17210,"1993-06-14",1993,3,0.75,2,0.25,2.75,"fish",0,201492897
17211,"1993-07-26",1993,5,0.833333333,6,0.16666667,5.166666687,"fish",0,201493085
17211,"2013-10-02",2013,5,1,5,0,5,"bug",0,201493085
17211,"2016-08-11",2016,4,0.75,3,0.25,3.75,"fish",0,201493085
17212,"1993-08-19",1993,5,0.78194993,4,0.218050066,4.781949914,"fish",0,201492400
17215,"2016-07-01",2016,3,1,NA,0,3,"fish",0,201493129
17215,"1993-06-15",1993,3,0.75,2,0.158227848,2.933544296,"fish",0,201493129
17267,"2012-07-13",2012,3,0.866915423,4,0.13308458,3.133084589,"fish",0,201494886
17267,"2009-06-26",2009,3,1,NA,0,3,"fish",0,201494886
17267,"2010-07-16",2010,3,1,NA,0,3,"fish",0,201494886
17271,"2015-09-15",2015,2,1,2,0,2,"bug",1,201490206
17271,"2012-06-08",2012,3,1,NA,0,3,"fish",0,201490206
17283,"2012-07-12",2012,5,1,NA,0,5,"fish",0,201494966
17283,"2019-07-11",2019,4,0.5304878,3,0.469512195,3.530487785,"fish",0,201494966
17285,"2012-07-03",2012,5,1,NA,0,5,"fish",0,201494330
17287,"2012-07-03",2012,4,1,NA,0,4,"fish",0,201494303
17291,"2012-07-03",2012,5,1,NA,0,5,"fish",0,201494092
17293,"2008-05-23",2008,3,1,NA,0,3,"fish",0,201487359
17294,"2008-05-23",2008,3,0.75,4,0.25,3.25,"fish",0,201487888
17295,"2008-05-27",2008,3,0.76687117,2,0.233128834,2.766871179,"fish",0,201487396
17295,"2015-10-01",2015,3,0.75,2,0.25,2.75,"bug",0,201487396
17296,"2008-05-29",2008,3,1,NA,0,3,"fish",0,201489813
17298,"2010-07-13",2010,4,0.944444444,5,0.05555556,4.055555578,"fish",0,201486819
17298,"2009-06-04",2009,5,1,NA,0,5,"fish",0,201486819
17299,"2010-07-28",2010,5,1,NA,0,5,"fish",0,201494453
17299,"2009-10-09",2009,5,1,5,0,5,"bug",0,201494453
17299,"2010-09-29",2010,4,1,4,0,4,"bug",0,201494453
17300,"2009-11-16",2009,3,1,3,0,3,"bug",0,201492868
17300,"2010-09-15",2010,3,1,3,0,3,"bug",0,201492868
17300,"2012-06-29",2012,3,0.93589744,2,0.064102564,2.935897448,"fish",0,201492868
17300,"2010-06-02",2010,1,1,NA,0,1,"fish",1,201492868
17312,"2009-09-09",2009,5,1,NA,0,5,"fish",0,201495604
17312,"2013-08-21",2013,3,1,NA,0,3,"fish",0,201495604
17313,"2018-08-15",2018,5,1,NA,0,5,"fish",0,201496256
17313,"2009-09-02",2009,5,1,NA,0,5,"fish",0,201496256
17313,"2013-07-10",2013,5,1,NA,0,5,"fish",0,201496256
17314,"2009-09-23",2009,2,1,NA,0,2,"fish",1,201496073
17314,"2018-08-08",2018,3,1,NA,0,3,"fish",0,201496073
17318,"2010-07-27",2010,3,0.59574468,2,0.404255319,2.595744678,"fish",0,201494759
17321,"2011-06-10",2011,4,1,NA,0,4,"fish",0,201494132
17321,"2019-07-11",2019,3,0.5,4,0.5,3.5,"fish",0,201494132
17321,"2011-10-24",2011,3,1,3,0,3,"bug",0,201494132
17323,"2010-06-04",2010,5,0.35283688,4,0.333333333,4.039007095,"fish",0,201495220
17324,"2019-08-16",2019,5,1,NA,0,5,"fish",0,201494497
17324,"2019-10-09",2019,3,0.583333333,4,0.41666667,3.41666668,"bug",0,201494497
17329,"2010-07-27",2010,6,1,NA,0,6,"fish",0,201495731
17333,"2016-07-28",2016,3,0.75,4,0.25,3.25,"fish",0,201494035
17335,"2018-08-31",2018,5,1,NA,0,5,"fish",0,201496541
17340,"2008-06-01",2008,3,1,NA,0,3,"fish",0,201486668
17342,"2015-10-07",2015,5,1,5,0,5,"bug",0,201495920
17345,"2019-06-26",2019,4,1,NA,0,4,"fish",0,201488553
17354,"2006-09-05",2006,3,1,NA,0,3,"fish",0,201486594
17366,"2019-08-09",2019,5,1,NA,0,5,"fish",0,201492560
17366,"2012-06-26",2012,4,1,NA,0,4,"fish",0,201492560
17366,"2019-10-04",2019,4,1,4,0,4,"bug",0,201492560
17372,"2008-08-12",2008,4,1,NA,0,4,"fish",0,201487760
17379,"2011-08-22",2011,4,0.75,3,0.25,3.75,"fish",0,201496681
17391,"2011-06-09",2011,5,1,NA,0,5,"fish",0,201496735
17391,"2012-06-01",2012,5,1,NA,0,5,"fish",0,201496735
17393,"2019-06-10",2019,3,0.75,2,0.25,2.75,"fish",0,201494832
17398,"2015-09-23",2015,2,1,2,0,2,"bug",1,201492280
17398,"2016-06-23",2016,2,1,NA,0,2,"fish",1,201492280
17403,"2008-06-18",2008,3,1,NA,0,3,"fish",0,201486193
17405,"2016-07-07",2016,4,0.944444444,5,0.05555556,4.055555578,"fish",0,201486665
17405,"2014-10-07",2014,5,1,5,0,5,"bug",0,201486665
17407,"2008-06-24",2008,3,1,NA,0,3,"fish",0,201487094
17409,"2011-11-16",2011,4,0.765957447,3,0.234042553,3.765957447,"bug",0,201495052
17414,"2018-07-23",2018,3,0.637614679,4,0.36238532,3.362385317,"fish",0,201493135
17414,"2011-08-16",2011,4,1,NA,0,4,"fish",0,201493135
17414,"2017-08-18",2017,3,0.621412804,4,0.3785872,3.378587211,"fish",0,201493135
17414,"2012-08-13",2012,4,0.85087719,3,0.149122807,3.850877181,"fish",0,201493135
17414,"2019-07-24",2019,4,0.68518519,3,0.314814815,3.685185204,"fish",0,201493135
17427,"2014-10-06",2014,5,1,5,0,5,"bug",0,201488910
17434,"2019-07-01",2019,5,1,NA,0,5,"fish",0,201489673
17435,"2012-06-26",2012,3,1,NA,0,3,"fish",0,201489673
17436,"2012-06-26",2012,4,0.666666667,5,0.19047619,4.047619045,"fish",0,201489922
17436,"2018-07-03",2018,3,0.532051282,4,0.333333333,3.602564079,"fish",0,201489922
17436,"2016-08-29",2016,3,0.855504587,5,0.14449541,3.288990811,"fish",0,201489922
17436,"2011-06-28",2011,3,1,NA,0,3,"fish",0,201489922
17436,"2017-07-03",2017,3,0.543103448,4,0.45689655,3.456896545,"fish",0,201489922
17436,"2019-07-01",2019,5,0.66666667,4,0.333333333,4.666666683,"fish",0,201489922
17448,"2013-10-21",2013,4,1,4,0,4,"bug",0,201496478
17455,"2013-10-21",2013,5,1,5,0,5,"bug",0,201496518
17460,"2010-08-17",2010,4,1,NA,0,4,"fish",0,201493549
17462,"2006-09-18",2006,6,1,NA,0,6,"fish",0,201490613
17465,"2009-07-30",2009,5,1,NA,0,5,"fish",0,201491252
17466,"2016-08-29",2016,4,1,NA,0,4,"fish",0,201491019
17477,"2009-07-30",2009,4,1,NA,0,4,"fish",0,201490815
17482,"2012-08-06",2012,5,1,NA,0,5,"fish",0,201491825
17482,"2006-08-14",2006,5,1,NA,0,5,"fish",0,201491825
17482,"2008-09-02",2008,4,1,NA,0,4,"fish",0,201491825
17529,"2017-07-11",2017,5,1,NA,0,5,"fish",0,201494455
17530,"2010-07-26",2010,3,0.75,5,0.25,3.5,"fish",0,201494151
17530,"2012-10-01",2012,3,1,3,0,3,"bug",0,201494151
17530,"2011-07-01",2011,3,0.75,4,0.25,3.25,"fish",0,201494151
17530,"2014-09-17",2014,3,1,3,0,3,"bug",0,201494151
17531,"2010-07-16",2010,5,0.66666667,4,0.333333333,4.666666683,"fish",0,201494886
17532,"2012-07-13",2012,1,0.5,2,0.5,1.5,"fish",1,201495206
17533,"2012-07-18",2012,3,1,NA,0,3,"fish",0,201495206
17534,"2012-07-18",2012,6,1,NA,0,6,"fish",0,201495250
17535,"2010-07-29",2010,6,1,NA,0,6,"fish",0,201495358
17545,"2010-07-27",2010,6,1,NA,0,6,"fish",0,201495455
17546,"2010-07-06",2010,3,0.75,4,0.25,3.25,"fish",0,201493528
17556,"2012-10-22",2012,2,1,2,0,2,"bug",1,201490223
17559,"2017-07-20",2017,4,0.764367816,5,0.23563218,4.235632164,"fish",0,201490752
17565,"2015-09-29",2015,4,1,4,0,4,"bug",0,201485081
17567,"2010-07-22",2010,4,1,NA,0,4,"fish",0,201492414
17568,"2011-07-01",2011,4,1,NA,0,4,"fish",0,201492562
17568,"2012-09-19",2012,3,1,3,0,3,"bug",0,201492562
17568,"2012-07-02",2012,4,1,NA,0,4,"fish",0,201492562
17568,"2015-09-15",2015,3,1,3,0,3,"bug",0,201492562
17569,"2010-07-22",2010,4,1,NA,0,4,"fish",0,201491902
17570,"2010-07-22",2010,4,1,NA,0,4,"fish",0,201491624
17571,"2010-07-22",2010,4,1,NA,0,4,"fish",0,201491460
17574,"2012-06-12",2012,3,1,NA,0,3,"fish",0,201488299
17574,"2018-07-06",2018,2,0.75,3,0.25,2.25,"fish",1,201488299
17583,"2016-08-29",2016,4,1,NA,0,4,"fish",0,201492432
17610,"2011-11-15",2011,5,1,5,0,5,"bug",0,201496455
17613,"2007-07-10",2007,4,0.5,5,0.5,4.5,"fish",0,201485975
17631,"2011-06-01",2011,3,1,NA,0,3,"fish",0,201490874
17632,"2011-06-02",2011,2,0.5,3,0.5,2.5,"fish",0,201492176
17633,"2011-06-02",2011,3,1,NA,0,3,"fish",0,201492183
17634,"2011-06-07",2011,4,1,NA,0,4,"fish",0,201496434
17635,"2011-06-08",2011,4,1,NA,0,4,"fish",0,201494985
17636,"2011-06-08",2011,4,1,NA,0,4,"fish",0,201494809
17637,"2011-06-08",2011,4,1,NA,0,4,"fish",0,201494665
17637,"2011-11-14",2011,5,0.584070796,4,0.415929204,4.584070796,"bug",0,201494665
17639,"2011-06-15",2011,5,1,NA,0,5,"fish",0,201492773
17640,"2011-10-21",2011,3,0.640552995,4,0.359447005,3.359447005,"bug",0,201492774
17640,"2011-06-15",2011,5,0.58823529,4,0.411764706,4.588235274,"fish",0,201492774
17654,"2012-06-22",2012,4,1,NA,0,4,"fish",0,201490649
17654,"2011-06-22",2011,4,1,NA,0,4,"fish",0,201490649
17655,"2011-08-24",2011,3,1,NA,0,3,"fish",0,201493243
17657,"2011-07-11",2011,2,1,NA,0,2,"fish",1,201489136
17658,"2011-07-12",2011,3,0.5,4,0.5,3.5,"fish",0,201490898
17659,"2011-07-21",2011,2,1,NA,0,2,"fish",1,201490643
17661,"2011-07-28",2011,3,1,NA,0,3,"fish",0,201495052
17662,"2011-07-28",2011,4,1,NA,0,4,"fish",0,201494977
17663,"2011-07-29",2011,3,1,NA,0,3,"fish",0,201494579
17690,"2016-06-02",2016,4,1,NA,0,4,"fish",0,201490441
17693,"2011-06-06",2011,3,0.68181818,2,0.318181818,2.681818176,"fish",0,201491395
17694,"2011-07-26",2011,3,1,NA,0,3,"fish",0,201491571
17695,"2011-07-26",2011,3,1,NA,0,3,"fish",0,201490861
17697,"2011-08-02",2011,4,1,NA,0,4,"fish",0,201490536
17698,"2011-08-11",2011,4,0.5,5,0.5,4.5,"fish",0,201490805
17700,"2011-08-02",2011,4,1,NA,0,4,"fish",0,201489381
17701,"2011-08-23",2011,6,1,NA,0,6,"fish",0,201488855
17702,"2011-08-03",2011,5,1,NA,0,5,"fish",0,201491469
17703,"2011-08-11",2011,4,1,NA,0,4,"fish",0,201490139
17704,"2011-08-03",2011,4,1,NA,0,4,"fish",0,201491735
17707,"2011-11-15",2011,5,1,5,0,5,"bug",0,201496019
17708,"2011-11-15",2011,5,1,5,0,5,"bug",0,201496471
17728,"2011-11-21",2011,5,1,5,0,5,"bug",0,201491349
17729,"2019-08-05",2019,2,0.5,3,0.5,2.5,"fish",0,201494028
17729,"2012-08-13",2012,3,0.73891626,2,0.261083744,2.738916268,"fish",0,201494028
17729,"2011-08-25",2011,2,0.5,3,0.5,2.5,"fish",0,201494028
17742,"2006-06-13",2006,3,0.5,4,0.5,3.5,"fish",0,201495157
17746,"2013-09-30",2013,5,0.536585366,4,0.463414634,4.536585366,"bug",0,201494202
17747,"2019-08-16",2019,4,1,NA,0,4,"fish",0,201490474
17752,"2011-07-11",2011,2,0.893442623,3,0.10655738,2.106557386,"fish",1,201488474
17771,"2009-08-19",2009,5,0.833333333,6,0.16666667,5.166666687,"fish",0,201490977
17772,"2006-06-13",2006,6,1,NA,0,6,"fish",0,201487986
17777,"2010-06-08",2010,2,1,NA,0,2,"fish",1,201491768
17778,"2010-06-08",2010,2,1,NA,0,2,"fish",1,201491768
17781,"2013-07-02",2013,1,0.75,2,0.25,1.25,"fish",1,201492654
17784,"2010-06-09",2010,6,1,NA,0,6,"fish",0,201495016
17793,"2006-07-24",2006,2,0.666666667,5,0.33333333,2.999999983,"fish",0,201493143
17794,"2008-08-07",2008,3,1,NA,0,3,"fish",0,201492811
17795,"2008-08-07",2008,5,0.833333333,6,0.16666667,5.166666687,"fish",0,201492651
17796,"2007-08-30",2007,3,1,NA,0,3,"fish",0,201492952
17797,"2007-07-02",2007,1,0.919354839,2,0.08064516,1.080645159,"fish",1,201493623
17798,"2008-07-21",2008,3,0.80769231,2,0.192307692,2.807692315,"fish",0,201489826
17799,"2009-07-02",2009,5,1,NA,0,5,"fish",0,201488456
17800,"2007-07-30",2007,1,1,NA,0,1,"fish",1,201488901
17801,"2008-06-18",2008,5,1,NA,0,5,"fish",0,201487192
17803,"2006-08-23",2006,4,1,NA,0,4,"fish",0,201490316
17804,"2006-08-23",2006,3,1,NA,0,3,"fish",0,201490316
17805,"2006-08-23",2006,4,1,NA,0,4,"fish",0,201490316
17806,"2009-07-30",2009,5,1,NA,0,5,"fish",0,201490831
17807,"2008-07-25",2008,3,0.900943396,4,0.0990566,3.099056589,"fish",0,201490475
17808,"2019-07-25",2019,3,0.857142857,4,0.14285714,3.142857131,"fish",0,201490475
17808,"2008-07-25",2008,2,0.5,3,0.5,2.5,"fish",0,201490475
17809,"2007-07-27",2007,2,1,NA,0,2,"fish",1,201489766
17811,"2007-08-09",2007,5,1,NA,0,5,"fish",0,201492541
17813,"2006-06-13",2006,2,1,NA,0,2,"fish",1,201487249
17814,"2008-06-24",2008,5,1,NA,0,5,"fish",0,201486989
17815,"2008-07-02",2008,5,1,NA,0,5,"fish",0,201486180
17816,"2006-06-13",2006,5,0.833333333,6,0.16666667,5.166666687,"fish",0,201487488
17816,"2015-10-01",2015,3,1,3,0,3,"bug",0,201487488
17817,"2008-06-24",2008,5,1,NA,0,5,"fish",0,201486898
17819,"2008-08-12",2008,6,1,NA,0,6,"fish",0,201487874
17822,"2008-08-25",2008,6,1,NA,0,6,"fish",0,201487750
17823,"2008-08-12",2008,3,0.5,4,0.5,3.5,"fish",0,201487760
17824,"2008-08-14",2008,6,0.88461538,5,0.115384615,5.884615357,"fish",0,201486962
17825,"2006-09-05",2006,4,0.666666667,5,0.33333333,4.333333317,"fish",0,201486836
17826,"2006-09-05",2006,5,0.833333333,6,0.16666667,5.166666687,"fish",0,201486836
17829,"2006-09-05",2006,2,1,NA,0,2,"fish",1,201486864
17830,"2006-09-05",2006,2,1,NA,0,2,"fish",1,201486864
17831,"2006-09-01",2006,5,1,NA,0,5,"fish",0,201487263
17833,"2006-09-05",2006,3,0.565789474,4,0.43421053,3.434210541,"fish",0,201486934
17834,"2006-09-05",2006,3,1,NA,0,3,"fish",0,201486934
17835,"2007-07-27",2007,1,1,NA,0,1,"fish",1,201488910
17837,"2007-08-20",2007,4,1,NA,0,4,"fish",0,201489585
17839,"2009-06-23",2009,5,1,NA,0,5,"fish",0,201487918
17841,"2009-06-23",2009,4,0.666666667,5,0.33333333,4.333333317,"fish",0,201487714
17842,"2009-07-30",2009,5,1,NA,0,5,"fish",0,201490309
17845,"2007-08-28",2007,3,1,NA,0,3,"fish",0,201487002
17846,"2009-07-06",2009,5,1,NA,0,5,"fish",0,201485936
17847,"2007-08-28",2007,1,1,NA,0,1,"fish",1,201487076
17849,"2008-07-29",2008,1,1,NA,0,1,"fish",1,201487320
17851,"2010-06-25",2010,4,1,NA,0,4,"fish",0,201486699
17852,"2015-10-06",2015,3,1,3,0,3,"bug",0,201486965
17853,"2010-06-29",2010,5,0.833333333,6,0.16666667,5.166666687,"fish",0,201488074
17854,"2010-06-29",2010,1,1,NA,0,1,"fish",1,201487963
17859,"2010-06-28",2010,3,0.61627907,4,0.38372093,3.383720929,"fish",0,201488640
17861,"2010-06-28",2010,1,1,NA,0,1,"fish",1,201488852
17862,"2010-06-28",2010,2,0.75,3,0.25,2.25,"fish",1,201489072
17866,"2008-07-02",2008,5,1,NA,0,5,"fish",0,201485809
17867,"2008-07-02",2008,5,1,NA,0,5,"fish",0,201485809
17868,"2008-07-02",2008,5,1,NA,0,5,"fish",0,201485739
17871,"2007-07-31",2007,1,1,NA,0,1,"fish",1,201488554
17872,"2008-07-29",2008,3,1,NA,0,3,"fish",0,201488996
17876,"2008-08-07",2008,2,0.5,3,0.5,2.5,"fish",0,201491973
17878,"2008-08-08",2008,5,1,NA,0,5,"fish",0,201492620
17880,"2008-08-07",2008,2,0.943661972,3,0.05633803,2.056338034,"fish",1,201492283
17881,"2009-08-03",2009,3,0.9025974,2,0.097402597,2.902597395,"fish",0,201492287
17882,"2007-08-01",2007,5,1,NA,0,5,"fish",0,201488826
17886,"2007-07-24",2007,4,0.666666667,3,0.211538462,3.910256401,"fish",0,201492503
17886,"2019-07-17",2019,3,0.75,4,0.25,3.25,"fish",0,201492503
17887,"2010-07-29",2010,5,1,NA,0,5,"fish",0,201492016
17888,"2006-07-26",2006,2,1,NA,0,2,"fish",1,201491935
17889,"2006-09-15",2006,4,1,NA,0,4,"fish",0,201492062
17890,"2009-06-23",2009,4,0.777777778,5,0.22222222,4.222222211,"fish",0,201487851
17891,"2011-07-07",2011,3,0.75,2,0.25,2.75,"fish",0,201492630
17893,"2017-08-03",2017,2,1,NA,0,2,"fish",1,201493759
17895,"2011-06-28",2011,3,0.720588235,4,0.27941176,3.279411746,"fish",0,201488185
17896,"2006-06-05",2006,5,1,NA,0,5,"fish",0,201488660
17897,"2010-06-24",2010,5,1,NA,0,5,"fish",0,201488660
17898,"2008-06-05",2008,5,1,NA,0,5,"fish",0,201488660
17899,"2008-06-05",2008,5,1,NA,0,5,"fish",0,201488660
17899,"2006-06-05",2006,5,1,NA,0,5,"fish",0,201488660
17900,"2010-06-24",2010,5,1,NA,0,5,"fish",0,201488660
17902,"2007-06-22",2007,2,1,NA,0,2,"fish",1,201493455
17903,"2009-06-17",2009,5,1,NA,0,5,"fish",0,201493455
17904,"2010-09-03",2010,5,1,NA,0,5,"fish",0,201493684
17906,"2010-07-20",2010,5,1,NA,0,5,"fish",0,201487298
17907,"2010-07-20",2010,3,1,NA,0,3,"fish",0,201487512
17908,"2010-09-15",2010,5,0.97777778,3,0.022222222,4.955555567,"fish",0,201490415
17909,"2010-05-28",2010,3,1,NA,0,3,"fish",0,201491470
17910,"2010-05-28",2010,2,1,NA,0,2,"fish",1,201491014
17911,"2010-05-28",2010,5,1,NA,0,5,"fish",0,201491014
17912,"2010-05-28",2010,2,0.735294118,3,0.26470588,2.264705875,"fish",1,201491452
17913,"2007-06-21",2007,2,0.75,3,0.25,2.25,"fish",1,201492065
17914,"2007-06-21",2007,1,1,NA,0,1,"fish",1,201492066
17916,"2011-07-07",2011,5,1,NA,0,5,"fish",0,201492383
17917,"2016-08-04",2016,2,1,NA,0,2,"fish",1,201492640
17917,"2007-06-21",2007,1,1,NA,0,1,"fish",1,201492640
17918,"2010-09-03",2010,5,1,NA,0,5,"fish",0,201494246
17920,"2010-09-03",2010,4,1,NA,0,4,"fish",0,201494106
17921,"2010-09-03",2010,4,1,NA,0,4,"fish",0,201494334
17922,"2010-09-03",2010,2,1,NA,0,2,"fish",1,201494794
17926,"2006-07-25",2006,1,1,NA,0,1,"fish",1,201486416
17929,"2010-08-04",2010,4,1,NA,0,4,"fish",0,201489475
17932,"2010-07-30",2010,2,0.73943662,3,0.26056338,2.260563379,"fish",1,201486885
17933,"2009-06-16",2009,5,1,NA,0,5,"fish",0,201486885
17934,"2009-07-07",2009,4,0.666666667,5,0.33333333,4.333333317,"fish",0,201487540
17935,"2010-08-13",2010,2,1,NA,0,2,"fish",1,201488858
17936,"2010-07-20",2010,3,1,NA,0,3,"fish",0,201487478
17936,"2009-06-04",2009,3,0.75,4,0.25,3.25,"fish",0,201487478
17937,"2010-08-12",2010,2,0.75,3,0.25,2.25,"fish",1,201486884
17941,"2009-07-07",2009,5,1,NA,0,5,"fish",0,201487292
17942,"2007-07-06",2007,2,1,NA,0,2,"fish",1,201493069
17943,"2007-07-24",2007,3,1,NA,0,3,"fish",0,201492398
17944,"2009-06-16",2009,3,1,NA,0,3,"fish",0,201486693
17945,"2008-07-11",2008,2,1,NA,0,2,"fish",1,201487277
17945,"2006-07-25",2006,3,1,NA,0,3,"fish",0,201487277
17947,"2010-07-30",2010,2,1,NA,0,2,"fish",1,201487237
17951,"2006-07-25",2006,2,1,NA,0,2,"fish",1,201487719
17952,"2009-07-07",2009,4,0.666666667,5,0.33333333,4.333333317,"fish",0,201487521
17953,"2010-08-13",2010,3,0.79268293,2,0.207317073,2.792682936,"fish",0,201488625
17954,"2011-06-20",2011,5,1,NA,0,5,"fish",0,201488184
17955,"2010-08-19",2010,3,1,NA,0,3,"fish",0,201488370
17957,"2011-06-28",2011,5,1,NA,0,5,"fish",0,201488364
17958,"2009-08-28",2009,1,0.794117647,2,0.20588235,1.205882347,"fish",1,201488221
17959,"2009-08-14",2009,1,1,NA,0,1,"fish",1,201488452
17960,"2009-08-28",2009,6,1,NA,0,6,"fish",0,201488294
17961,"2009-08-28",2009,6,1,NA,0,6,"fish",0,201488146
17962,"2008-06-05",2008,1,1,NA,0,1,"fish",1,201490950
17963,"2009-09-30",2009,5,0.66666667,4,0.333333333,4.666666683,"fish",0,201488712
17964,"2009-09-30",2009,1,1,NA,0,1,"fish",1,201488586
17965,"2009-09-30",2009,1,1,NA,0,1,"fish",1,201488586
